majority_macro_f1,weighted_macro_f1,densenet169_macro_f1,majority_minus_densenet169,weighted_minus_densenet169,weighted_minus_majority
0.6819571981155547,0.6819571981155547,0.6512595776479153,0.030697620467639353,0.030697620467639353,0.0
0.670117738993484,0.670117738993484,0.6227191343190054,0.04739860467447865,0.04739860467447865,0.0
0.6805531818920991,0.6805531818920991,0.649716818951627,0.030836362940472095,0.030836362940472095,0.0
0.664676583879016,0.664676583879016,0.6284042557365311,0.03627232814248482,0.03627232814248482,0.0
0.6422865248780841,0.6422865248780841,0.6265091518209321,0.01577737305715199,0.01577737305715199,0.0
0.6663283465281348,0.6663283465281348,0.6357396004627552,0.030588746065379535,0.030588746065379535,0.0
0.6452136716427606,0.6452136716427606,0.6095312074541426,0.03568246418861798,0.03568246418861798,0.0
0.6712455840535606,0.6712455840535606,0.6439684249096738,0.027277159143886842,0.027277159143886842,0.0
0.6639308007554504,0.6639308007554504,0.6387253304042801,0.025205470351170267,0.025205470351170267,0.0
0.6570968753983953,0.6570968753983953,0.6300767801520852,0.027020095246310105,0.027020095246310105,0.0
0.6535971059569864,0.6535971059569864,0.6258139047322876,0.027783201224698795,0.027783201224698795,0.0
0.6591080119464546,0.6591080119464546,0.6412670680732097,0.017840943873244974,0.017840943873244974,0.0
0.6744050425748834,0.6744050425748834,0.6466698085292714,0.027735234045612067,0.027735234045612067,0.0
0.6666722594875768,0.6666722594875768,0.6415918652012278,0.025080394286349006,0.025080394286349006,0.0
0.675751006881132,0.675751006881132,0.6392072644905129,0.03654374239061908,0.03654374239061908,0.0
0.6387810402861693,0.6387810402861693,0.6053813324247196,0.033399707861449746,0.033399707861449746,0.0
0.6240530759102312,0.6240530759102312,0.6281188729063313,-0.004065796996100102,-0.004065796996100102,0.0
0.6275604100040643,0.6275604100040643,0.6057516726257393,0.021808737378325005,0.021808737378325005,0.0
0.6413670691292769,0.6413670691292769,0.6302513787956643,0.011115690333612593,0.011115690333612593,0.0
0.6816587439939352,0.6816587439939352,0.6695471085254948,0.012111635468440407,0.012111635468440407,0.0
0.6528697616240814,0.6528697616240814,0.6221950672216304,0.030674694402450964,0.030674694402450964,0.0
0.6791855030778199,0.6791855030778199,0.6571369145777416,0.022048588500078292,0.022048588500078292,0.0
0.6553035320448126,0.6553035320448126,0.6388375367898587,0.016465995254953958,0.016465995254953958,0.0
